model,model_type,pair_id,category,phenomenon,good_sentence,bad_sentence,good_score,bad_score,score_difference,correct,time_taken
llama3.1:8b,mlm,753,island_effects,adjunct_island,What had Travis arrived at after discussing many cafes?,What had Travis arrived at many cafes after discussing?,0.5,0.5,0.0,False,0.7697098255157471
llama3.1:8b,mlm,754,island_effects,adjunct_island,Who have most ladies insulted before describing Cheryl?,Who have most ladies insulted Cheryl before describing?,-1.5,-1.5,0.0,False,0.7785446643829346
llama3.1:8b,mlm,755,island_effects,adjunct_island,What does Beth scan without discussing the newspaper article?,What does Beth scan the newspaper article without discussing?,1.5,-1.5,3.0,True,0.7593991756439209
llama3.1:8b,mlm,756,island_effects,adjunct_island,What has Tracy biked to while lifting libraries?,What has Tracy biked to libraries while lifting?,-1.5,-1.5,0.0,False,0.776893138885498
llama3.1:8b,mlm,757,island_effects,adjunct_island,What does Bethany exit while describing hills?,What does Bethany exit hills while describing?,0.5,-1.5,2.0,True,0.7718710899353027
llama3.1:8b,mlm,758,island_effects,adjunct_island,What had Rebecca cleaned after bringing this fork?,What had Rebecca cleaned this fork after bringing?,1.5,0.5,1.0,True,0.7911479473114014
llama3.1:8b,mlm,759,island_effects,adjunct_island,What was Nicole discovering before finding this beef?,What was Nicole discovering this beef before finding?,0.5,-1.5,2.0,True,0.7783031463623047
llama3.1:8b,mlm,760,island_effects,adjunct_island,Who might Benjamin alarm before listening to Paul?,Who might Benjamin alarm Paul before listening to?,1.5,-1.5,3.0,True,0.7688760757446289
llama3.1:8b,mlm,761,island_effects,adjunct_island,Who would Patricia confuse while noticing Judy?,Who would Patricia confuse Judy while noticing?,1.5,1.5,0.0,False,0.7681539058685303
llama3.1:8b,mlm,762,island_effects,adjunct_island,What had the cashiers healed after discovering many cats?,What had the cashiers healed many cats after discovering?,-1.5,-1.5,0.0,False,0.7836856842041016
llama3.1:8b,mlm,763,island_effects,adjunct_island,What can Jerry walk through while biking to those mountains?,What can Jerry walk through those mountains while biking to?,1.5,-1.5,3.0,True,0.7501859664916992
llama3.1:8b,mlm,764,island_effects,adjunct_island,Who had those college campuses annoyed while irritating Denise?,Who had those college campuses annoyed Denise while irritating?,-1.5,-1.5,0.0,False,0.7774991989135742
llama3.1:8b,mlm,765,island_effects,adjunct_island,What have the waitresses scanned before thinking about essays?,What have the waitresses scanned essays before thinking about?,-1.5,-1.5,0.0,False,0.7797901630401611
llama3.1:8b,mlm,766,island_effects,adjunct_island,What had Sara healed before noticing some rabbits?,What had Sara healed some rabbits before noticing?,-1.5,-1.5,0.0,False,0.7678759098052979
llama3.1:8b,mlm,767,island_effects,adjunct_island,What can that patient clean after leaving some high school?,What can that patient clean some high school after leaving?,-1.5,-1.5,0.0,False,0.7529652118682861
llama3.1:8b,mlm,768,island_effects,adjunct_island,Who is Dana shocking after thinking about many women?,Who is Dana shocking many women after thinking about?,-1.5,-1.5,0.0,False,0.7496302127838135
llama3.1:8b,mlm,769,island_effects,adjunct_island,Who did most committees aggravate while distracting that doctor?,Who did most committees aggravate that doctor while distracting?,1.5,-1.5,3.0,True,0.7733662128448486
llama3.1:8b,mlm,770,island_effects,adjunct_island,What was Scott concealing without examining those plays?,What was Scott concealing those plays without examining?,1.5,-1.5,3.0,True,0.7692220211029053
llama3.1:8b,mlm,771,island_effects,adjunct_island,Who was a wheelbarrow disturbing after impressing Ann?,Who was a wheelbarrow disturbing Ann after impressing?,-1.5,-1.5,0.0,False,0.7952723503112793
llama3.1:8b,mlm,772,island_effects,adjunct_island,Who was Natalie disturbing before questioning a teenager?,Who was Natalie disturbing a teenager before questioning?,1.5,0.5,1.0,True,0.7754819393157959
llama3.1:8b,mlm,773,island_effects,adjunct_island,What has Martha resembled before thinking about some photograph?,What has Martha resembled some photograph before thinking about?,-1.5,-1.5,0.0,False,0.7746560573577881
llama3.1:8b,mlm,774,island_effects,adjunct_island,Who might Jacqueline care for after upsetting Craig?,Who might Jacqueline care for Craig after upsetting?,2.0,1.5,0.5,True,0.7680273056030273
llama3.1:8b,mlm,775,island_effects,adjunct_island,Who was Steve concealing after astounding a man?,Who was Steve concealing a man after astounding?,-1.5,-1.5,0.0,False,0.7692611217498779
llama3.1:8b,mlm,776,island_effects,adjunct_island,What had Marie bought without noticing some cake?,What had Marie bought some cake without noticing?,0.5,0.5,0.0,False,0.7673091888427734
llama3.1:8b,mlm,777,island_effects,adjunct_island,Who was Gregory discovering without appreciating Becca?,Who was Gregory discovering Becca without appreciating?,-1.5,-1.5,0.0,False,0.7588589191436768
llama3.1:8b,mlm,778,island_effects,adjunct_island,Who had Brett criticized before criticizing Andrew?,Who had Brett criticized Andrew before criticizing?,2.0,2.0,0.0,False,0.7704160213470459
llama3.1:8b,mlm,779,island_effects,adjunct_island,Who should Brian hire after thinking about many waitresses?,Who should Brian hire many waitresses after thinking about?,1.5,-1.5,3.0,True,0.8044540882110596
llama3.1:8b,mlm,780,island_effects,adjunct_island,What has Rebecca walked through after selling most movie theaters?,What has Rebecca walked through most movie theaters after selling?,-1.5,-1.5,0.0,False,0.8308680057525635
llama3.1:8b,mlm,781,island_effects,adjunct_island,Who had Naomi criticized before boasting about some guy?,Who had Naomi criticized some guy before boasting about?,1.5,1.5,0.0,False,0.7934231758117676
llama3.1:8b,mlm,782,island_effects,adjunct_island,Who was Diane leaving before hugging Chad?,Who was Diane leaving Chad before hugging?,2.0,1.5,0.5,True,0.7900049686431885
llama3.1:8b,mlm,783,island_effects,adjunct_island,Who can April help without confusing many patients?,Who can April help many patients without confusing?,1.5,-1.5,3.0,True,0.7898082733154297
llama3.1:8b,mlm,784,island_effects,adjunct_island,Who did most cups bother without stunning a lot of guests?,Who did most cups bother a lot of guests without stunning?,-1.5,-1.5,0.0,False,0.7745022773742676
llama3.1:8b,mlm,785,island_effects,adjunct_island,Who has Brian boasted about without scaring Patrick?,Who has Brian boasted about Patrick without scaring?,1.5,0.5,1.0,True,1.1412320137023926
llama3.1:8b,mlm,786,island_effects,adjunct_island,What did Victoria heal without healing dogs?,What did Victoria heal dogs without healing?,-1.5,-1.5,0.0,False,0.9383301734924316
llama3.1:8b,mlm,787,island_effects,adjunct_island,What had Julia driven to without talking about high schools?,What had Julia driven to high schools without talking about?,0.5,-1.5,2.0,True,0.776817798614502
llama3.1:8b,mlm,788,island_effects,adjunct_island,Who is Cynthia boasting about without discovering Irene?,Who is Cynthia boasting about Irene without discovering?,-1.5,-1.5,0.0,False,0.7691018581390381
llama3.1:8b,mlm,789,island_effects,adjunct_island,Who had the driver revealed after distracting Claire?,Who had the driver revealed Claire after distracting?,0.5,-1.5,2.0,True,0.7714331150054932
llama3.1:8b,mlm,790,island_effects,adjunct_island,Who might Heather leave without noticing Christopher?,Who might Heather leave Christopher without noticing?,2.0,2.0,0.0,False,0.9903910160064697
llama3.1:8b,mlm,791,island_effects,adjunct_island,Who might a dancer respect before annoying Theresa?,Who might a dancer respect Theresa before annoying?,1.5,-1.5,3.0,True,0.768139123916626
llama3.1:8b,mlm,792,island_effects,adjunct_island,Who was Caroline referencing while talking about Sandra?,Who was Caroline referencing Sandra while talking about?,2.0,-1.5,3.5,True,0.7701888084411621
llama3.1:8b,mlm,793,island_effects,adjunct_island,What is Claire going to while aggravating those schools?,What is Claire going to those schools while aggravating?,-1.5,-1.5,0.0,False,0.7546310424804688
llama3.1:8b,mlm,794,island_effects,adjunct_island,Who was Paula leaving before embarrassing Frank?,Who was Paula leaving Frank before embarrassing?,2.0,-1.5,3.5,True,0.7727251052856445
llama3.1:8b,mlm,795,island_effects,adjunct_island,Who have the patients healed while thinking about Roger?,Who have the patients healed Roger while thinking about?,-1.5,-1.5,0.0,False,0.7653098106384277
llama3.1:8b,mlm,796,island_effects,adjunct_island,What has Denise ascended before finding some slope?,What has Denise ascended some slope before finding?,-1.5,0.5,-2.0,False,0.7758920192718506
llama3.1:8b,mlm,797,island_effects,adjunct_island,Who was this newspaper article astounding before hurting Robert?,Who was this newspaper article astounding Robert before hurting?,-1.5,-1.5,0.0,False,0.7734420299530029
llama3.1:8b,mlm,798,island_effects,adjunct_island,Who were all pedestrians hugging after aggravating most actors?,Who were all pedestrians hugging most actors after aggravating?,-1.5,-1.5,0.0,False,0.7570571899414062
llama3.1:8b,mlm,799,island_effects,adjunct_island,Who had Vanessa aggravated before aggravating Vincent?,Who had Vanessa aggravated Vincent before aggravating?,1.5,1.5,0.0,False,0.8686232566833496
llama3.1:8b,mlm,800,island_effects,adjunct_island,Who has some fish astounded before shocking William?,Who has some fish astounded William before shocking?,-1.5,-1.5,0.0,False,1.5933871269226074
llama3.1:8b,mlm,801,island_effects,adjunct_island,Who could Denise watch after insulting Dan?,Who could Denise watch Dan after insulting?,1.5,1.5,0.0,False,0.76739501953125
llama3.1:8b,mlm,802,island_effects,adjunct_island,Who could some girl investigate without concealing Larry?,Who could some girl investigate Larry without concealing?,0.5,-1.5,2.0,True,0.796511173248291
llama3.1:8b,mlm,803,island_effects,adjunct_island,Who should the bread irritate before upsetting Sherry?,Who should the bread irritate Sherry before upsetting?,-1.5,-1.5,0.0,False,0.7837560176849365
llama3.1:8b,mlm,804,island_effects,adjunct_island,Who did Gary boast about after watching Joel?,Who did Gary boast about Joel after watching?,1.5,1.5,0.0,False,0.7662711143493652
llama3.1:8b,mlm,805,island_effects,adjunct_island,Who will that screen annoy after scaring some drivers?,Who will that screen annoy some drivers after scaring?,1.5,-1.5,3.0,True,0.750309944152832
llama3.1:8b,mlm,806,island_effects,adjunct_island,Who can Caroline annoy without describing Laura?,Who can Caroline annoy Laura without describing?,1.5,0.5,1.0,True,0.7665870189666748
llama3.1:8b,mlm,807,island_effects,adjunct_island,What is Paul arriving at after biking to a public park?,What is Paul arriving at a public park after biking to?,1.5,0.5,1.0,True,0.7576010227203369
llama3.1:8b,mlm,808,island_effects,adjunct_island,Who can James sound like before hiring Anna?,Who can James sound like Anna before hiring?,0.5,-1.5,2.0,True,0.7735381126403809
llama3.1:8b,mlm,809,island_effects,adjunct_island,What can Susan insult without admiring the libraries?,What can Susan insult the libraries without admiring?,1.5,-1.5,3.0,True,0.7545788288116455
llama3.1:8b,mlm,810,island_effects,adjunct_island,Who is Liam curing without impressing Marcus?,Who is Liam curing Marcus without impressing?,1.5,1.5,0.0,False,0.765427827835083
llama3.1:8b,mlm,811,island_effects,adjunct_island,What was Stephanie wearing while taking those coats?,What was Stephanie wearing those coats while taking?,1.5,-1.5,3.0,True,0.7676599025726318
llama3.1:8b,mlm,812,island_effects,adjunct_island,Who was James escaping from before healing Valerie?,Who was James escaping from Valerie before healing?,0.5,-1.5,2.0,True,0.7695808410644531
llama3.1:8b,mlm,813,island_effects,adjunct_island,Who would the organizations dislike without hurting Jessica?,Who would the organizations dislike Jessica without hurting?,-1.5,-1.5,0.0,False,0.765941858291626
llama3.1:8b,mlm,814,island_effects,adjunct_island,What is Carrie admiring without finding every mushroom?,What is Carrie admiring every mushroom without finding?,-1.5,-1.5,0.0,False,0.7696421146392822
llama3.1:8b,mlm,815,island_effects,adjunct_island,What might Kirsten explore while cleaning those cafes?,What might Kirsten explore those cafes while cleaning?,1.5,0.5,1.0,True,0.7743380069732666
llama3.1:8b,mlm,816,island_effects,adjunct_island,Who was Elizabeth irritating without impressing Frank?,Who was Elizabeth irritating Frank without impressing?,1.5,1.5,0.0,False,0.7649807929992676
llama3.1:8b,mlm,817,island_effects,adjunct_island,Who might this man return to after finding Jesus?,Who might this man return to Jesus after finding?,1.5,0.5,1.0,True,0.7652571201324463
llama3.1:8b,mlm,818,island_effects,adjunct_island,What was Candice buying after selling some cat?,What was Candice buying some cat after selling?,-1.5,-1.5,0.0,False,0.7709667682647705
llama3.1:8b,mlm,819,island_effects,adjunct_island,What is the actor arriving at without visiting those cafes?,What is the actor arriving at those cafes without visiting?,1.5,0.5,1.0,True,0.7660319805145264
llama3.1:8b,mlm,820,island_effects,adjunct_island,What did Michelle lift before selling many vases?,What did Michelle lift many vases before selling?,1.5,1.5,0.0,False,0.7583198547363281
llama3.1:8b,mlm,821,island_effects,adjunct_island,Who had Angela bothered while scaring the driver?,Who had Angela bothered the driver while scaring?,1.5,-1.5,3.0,True,0.7608330249786377
llama3.1:8b,mlm,822,island_effects,adjunct_island,Who was Craig boring without alarming Anne?,Who was Craig boring Anne without alarming?,0.5,1.5,-1.0,False,0.8012828826904297
llama3.1:8b,mlm,823,island_effects,adjunct_island,Who was Naomi referencing while fleeing from Brenda?,Who was Naomi referencing Brenda while fleeing from?,1.5,-1.5,3.0,True,1.68979811668396
llama3.1:8b,mlm,824,island_effects,adjunct_island,What has a bicycle disturbed while irritating a lot of schools?,What has a bicycle disturbed a lot of schools while irritating?,-1.5,-1.5,0.0,False,0.8075971603393555
llama3.1:8b,mlm,825,island_effects,adjunct_island,Who was Thomas arguing about after disgusting Stephen?,Who was Thomas arguing about Stephen after disgusting?,-1.5,-1.5,0.0,False,0.812330961227417
